datetime,open,high,low,close
03/25/2012,7.33,7.61,5.34,5.71
03/26/2012,5.91,6.48,5.66,5.94
03/27/2012,5.49,7.62,5.14,7.27
03/28/2012,7.38,8.07,6.92,7.62
03/29/2012,7.9,8.16,5.51,5.77
03/30/2012,5.43,10.11,4.99,9.41
03/31/2012,9.23,9.74,5.49,5.88
04/01/2012,5.25,7.34,4.67,6.82
04/02/2012,7.37,7.72,6.12,6.46
04/03/2012,6.23,8.25,5.85,7.59
04/04/2012,7.72,7.85,7.25,7.42
04/05/2012,7.37,8.4,6.73,8.11
04/06/2012,7.94,9.16,7.51,8.7
04/07/2012,9.24,9.4,7.62,7.81
04/08/2012,7.66,8.19,6.5,6.96
04/09/2012,6.88,10.03,6.4,9.39
04/10/2012,9.5,9.83,5.95,6.06
04/11/2012,5.94,8.6,5.27,7.8
04/12/2012,7.7,8.81,7.22,8.33
04/13/2012,8.49,9.7,7.98,8.99
04/14/2012,9.55,9.99,6.37,6.63
04/15/2012,6.87,8.28,6.77,8.09
04/16/2012,8.55,10.45,7.93,10.01
04/17/2012,9.79,10.14,7.03,7.18
04/18/2012,7.15,7.93,6.8,7.78
04/19/2012,7.5,7.83,7.31,7.72
04/20/2012,7.67,8.35,7.36,7.99
04/21/2012,8.1,8.81,5.64,6.27
04/22/2012,6.64,7.88,6.18,7.39
04/23/2012,7.06,7.58,6.85,7.42
04/24/2012,7.21,8.45,6.82,8.23
04/25/2012,8.53,9.32,7.68,8.93
04/26/2012,8.59,9.4,7.22,7.9
04/27/2012,7.15,7.93,6.87,7.8
04/28/2012,8.68,9.33,8.1,8.83
04/29/2012,8.97,10.5,8.48,10.21
04/30/2012,10.47,11.16,6.44,6.89
05/01/2012,6.74,8.54,6.38,8.1
05/02/2012,7.93,10.54,7.56,10.16
05/03/2012,10.07,10.94,7.83,8.71
05/04/2012,7.61,7.85,5.73,5.93
05/05/2012,5.89,10.46,4.96,9.89
05/06/2012,10.45,11.0,8.63,9.05
05/07/2012,8.29,8.43,6.67,6.9
05/08/2012,6.96,8.67,6.52,8.06
05/09/2012,8.76,9.54,7.24,7.81
05/10/2012,7.45,9.41,6.98,9.01
05/11/2012,9.9,10.07,8.14,8.27
05/12/2012,8.25,9.77,7.9,9.41
05/13/2012,9.11,9.61,7.92,8.64
05/14/2012,8.69,9.34,6.84,7.42
05/15/2012,7.48,7.68,6.72,6.97
05/16/2012,6.62,6.89,5.53,5.79
05/17/2012,6.14,11.2,5.57,10.78
05/18/2012,12.46,12.96,6.04,6.46
05/19/2012,6.01,7.44,5.56,7.17
05/20/2012,7.2,7.59,6.93,7.45
05/21/2012,7.72,8.05,7.08,7.51
05/22/2012,7.45,9.22,6.68,8.25
05/23/2012,8.73,9.07,7.66,8.25
05/24/2012,8.56,8.84,5.97,6.58
05/25/2012,6.73,7.5,6.6,7.34
05/26/2012,7.11,12.39,6.51,11.95
05/27/2012,13.17,13.67,9.2,9.93
05/28/2012,10.66,11.08,7.94,8.26
05/29/2012,8.59,9.38,8.03,8.96
05/30/2012,8.5,8.7,6.31,6.64
05/31/2012,6.66,10.32,6.07,9.71
06/01/2012,9.56,9.97,9.19,9.7
06/02/2012,9.31,9.94,8.18,8.87
06/03/2012,8.81,9.31,8.47,8.97
06/04/2012,9.44,10.1,9.23,9.75
06/05/2012,10.1,10.23,6.59,6.73
06/06/2012,6.63,7.27,6.45,7.13
06/07/2012,7.46,10.74,6.93,10.0
06/08/2012,10.48,10.59,10.18,10.42
06/09/2012,11.2,11.35,7.71,7.8
06/10/2012,7.99,11.02,7.72,10.68
06/11/2012,10.03,10.34,6.57,6.93
06/12/2012,7.01,8.58,6.67,8.34
06/13/2012,8.6,9.38,8.06,9.02
06/14/2012,7.88,9.89,6.97,9.28
06/15/2012,10.73,11.25,8.0,8.33
06/16/2012,8.73,9.39,8.3,9.01
06/17/2012,9.01,9.11,6.62,6.91
06/18/2012,7.33,8.67,6.46,7.9
06/19/2012,8.21,8.67,7.75,8.44
06/20/2012,8.39,8.79,7.42,7.65
06/21/2012,7.84,7.97,7.21,7.34
06/22/2012,7.59,8.44,6.97,8.08
06/23/2012,8.11,10.93,6.93,10.46
06/24/2012,10.1,10.36,9.45,9.88
06/25/2012,9.91,10.08,7.78,7.9
06/26/2012,8.1,8.68,7.82,8.07
06/27/2012,7.94,8.91,7.58,8.55
06/28/2012,8.5,10.64,8.25,10.17
06/29/2012,10.07,11.57,9.48,10.96
06/30/2012,11.56,11.68,6.68,6.82
07/01/2012,6.3,7.91,6.07,7.62
07/02/2012,7.63,11.22,6.63,10.19
07/03/2012,10.26,12.0,9.76,11.4
07/04/2012,11.07,11.57,8.45,9.06
07/05/2012,9.45,10.19,9.08,9.97
07/06/2012,9.74,10.47,7.05,7.58
07/07/2012,8.04,11.47,7.54,11.08
07/08/2012,12.33,13.27,12.0,12.68
07/09/2012,12.26,12.77,10.22,10.5
07/10/2012,10.17,11.3,9.71,10.96
07/11/2012,11.3,12.22,8.72,9.64
07/12/2012,10.48,10.82,7.85,8.22
07/13/2012,8.58,10.28,7.54,9.7
07/14/2012,9.23,9.55,7.03,7.47
07/15/2012,7.34,10.98,7.07,10.58
07/16/2012,11.85,12.78,9.27,10.35
07/17/2012,10.36,11.08,8.81,9.59
07/18/2012,8.96,13.36,7.71,12.34
07/19/2012,12.46,12.67,9.5,9.75
07/20/2012,9.81,10.33,8.92,9.62
07/21/2012,8.44,9.31,7.79,8.97
07/22/2012,8.71,9.16,8.45,8.95
07/23/2012,9.04,10.8,8.27,10.04
07/24/2012,10.15,10.88,9.87,10.4
07/25/2012,10.14,11.36,9.94,11.09
07/26/2012,10.55,11.34,9.53,10.89
07/27/2012,10.52,10.71,9.52,9.77
07/28/2012,10.2,10.38,7.35,7.67
07/29/2012,7.09,10.53,6.67,9.57
07/30/2012,9.47,9.86,8.51,9.22
07/31/2012,8.3,12.02,7.4,11.56
08/01/2012,11.88,12.37,11.13,11.75
08/02/2012,11.47,11.82,10.69,11.46
08/03/2012,10.43,10.83,9.56,9.73
08/04/2012,10.48,10.99,8.39,8.61
08/05/2012,9.13,12.2,8.71,11.83
08/06/2012,11.55,12.18,9.6,10.07
08/07/2012,9.44,11.92,9.15,11.58
08/08/2012,11.21,11.54,9.13,9.52
08/09/2012,9.69,10.02,7.04,7.17
08/10/2012,7.64,8.1,6.04,6.51
08/11/2012,6.75,10.52,6.38,9.98
08/12/2012,9.63,9.97,9.05,9.38
08/13/2012,10.72,13.79,9.81,12.86
08/14/2012,13.59,13.92,7.8,8.05
08/15/2012,7.95,13.15,7.15,12.37
08/16/2012,12.7,13.12,9.59,10.5
08/17/2012,10.14,11.04,9.09,9.74
08/18/2012,9.04,10.48,8.72,10.22
08/19/2012,10.64,11.87,10.35,11.39
08/20/2012,11.18,12.12,8.6,9.42
08/21/2012,8.6,9.81,7.97,9.31
08/22/2012,9.56,10.42,8.97,9.81
08/23/2012,9.75,13.61,9.47,13.36
08/24/2012,12.24,12.91,11.24,11.7
08/25/2012,12.67,12.89,8.88,9.32
08/26/2012,8.62,12.81,8.28,12.31
08/27/2012,9.85,10.21,6.25,6.99
08/28/2012,6.99,12.7,5.97,11.85
08/29/2012,10.9,11.45,9.31,9.95
08/30/2012,9.99,13.0,9.63,12.55
08/31/2012,11.95,13.11,9.8,10.27
09/01/2012,10.76,11.74,10.48,11.46
09/02/2012,11.64,12.02,10.39,10.65
09/03/2012,11.0,12.23,10.55,11.74
09/04/2012,11.12,11.65,9.91,10.16
09/05/2012,10.76,12.57,10.31,11.53
09/06/2012,10.63,12.25,10.07,11.53
09/07/2012,11.52,11.82,10.26,10.55
09/08/2012,10.64,12.58,10.16,12.18
09/09/2012,11.93,12.2,11.58,11.76
09/10/2012,13.12,13.5,10.3,10.52
09/11/2012,9.94,13.05,9.19,12.37
09/12/2012,12.64,13.5,9.46,10.17
09/13/2012,9.73,9.92,8.67,8.88
09/14/2012,9.1,10.38,8.7,9.96
09/15/2012,10.87,11.64,10.58,10.98
09/16/2012,10.16,10.74,8.1,8.76
09/17/2012,8.61,12.98,7.75,12.21
09/18/2012,12.03,12.95,10.69,11.18
09/19/2012,11.4,11.75,9.25,9.53
09/20/2012,9.19,12.3,9.01,12.0
09/21/2012,12.74,13.02,9.31,9.72
09/22/2012,9.01,11.79,8.73,11.23
09/23/2012,11.31,14.01,10.15,13.02
09/24/2012,13.61,14.01,11.68,12.22
09/25/2012,11.79,12.71,11.02,11.77
09/26/2012,11.8,12.11,11.09,11.45
09/27/2012,11.69,11.95,9.62,10.1
09/28/2012,10.1,11.22,9.55,10.67
09/29/2012,9.73,11.2,9.56,10.88
09/30/2012,10.91,11.22,7.67,8.44
10/01/2012,8.98,10.71,8.35,10.44
10/02/2012,10.26,10.47,7.28,7.62
10/03/2012,7.67,10.91,7.06,10.41
10/04/2012,10.74,11.1,9.76,10.38
10/05/2012,10.13,16.49,9.71,16.12
10/06/2012,16.52,17.05,10.08,10.5
10/07/2012,11.0,12.85,10.17,12.15
10/08/2012,11.83,12.56,8.9,9.69
10/09/2012,9.49,9.85,8.29,8.51
10/10/2012,8.16,11.81,7.68,11.29
10/11/2012,12.27,12.92,9.44,9.89
10/12/2012,9.91,11.54,8.92,10.97
10/13/2012,11.27,11.47,9.62,9.81
10/14/2012,10.31,15.35,9.63,14.63
10/15/2012,15.54,16.41,13.1,14.01
10/16/2012,14.53,15.45,11.24,11.94
10/17/2012,11.43,11.8,10.22,10.42
10/18/2012,10.54,13.59,9.87,12.29
10/19/2012,12.12,12.63,10.65,11.33
10/20/2012,10.67,11.44,10.47,11.28
10/21/2012,11.8,13.32,11.48,12.9
10/22/2012,12.27,12.72,10.76,11.55
10/23/2012,12.8,13.35,9.27,9.74
10/24/2012,8.73,14.18,8.24,13.74
10/25/2012,14.22,15.17,11.35,12.37
10/26/2012,12.82,13.67,11.9,12.39
10/27/2012,12.1,13.12,10.97,12.64
10/28/2012,11.44,12.56,11.24,12.29
10/29/2012,12.38,12.8,10.6,11.05
10/30/2012,11.48,11.81,9.8,10.27
10/31/2012,10.55,12.42,9.72,11.34
11/01/2012,11.19,11.79,7.56,7.92
11/02/2012,8.3,13.2,7.83,12.72
11/03/2012,11.67,11.84,10.62,11.05
11/04/2012,10.65,11.7,10.42,11.53
11/05/2012,11.35,12.47,10.76,11.8
11/06/2012,11.65,13.1,10.39,12.05
11/07/2012,12.06,16.3,10.55,15.65
11/08/2012,15.88,16.41,11.13,11.34
11/09/2012,11.07,14.91,10.14,13.48
11/10/2012,12.22,13.3,10.59,11.91
11/11/2012,11.99,12.76,9.42,10.1
11/12/2012,10.36,14.17,9.95,13.39
11/13/2012,13.41,13.56,7.51,7.68
11/14/2012,7.39,14.42,6.39,13.54
11/15/2012,15.06,17.96,13.9,16.35
11/16/2012,16.39,17.49,10.97,12.19
11/17/2012,12.41,14.67,12.12,14.31
11/18/2012,14.6,14.83,12.64,13.13
11/19/2012,12.53,13.12,10.71,11.21
11/20/2012,11.1,14.18,10.51,13.56
11/21/2012,13.43,15.18,12.73,14.5
11/22/2012,13.97,14.35,11.62,12.16
11/23/2012,12.97,13.39,8.95,9.26
11/24/2012,8.34,13.94,7.88,13.63
11/25/2012,14.63,14.98,11.49,11.79
11/26/2012,12.2,14.32,11.71,13.57
11/27/2012,13.85,15.81,13.28,15.27
11/28/2012,14.94,15.61,12.11,12.71
11/29/2012,13.72,14.54,12.32,12.9
11/30/2012,14.1,14.38,11.75,12.11
12/01/2012,12.11,13.39,10.61,11.5
12/02/2012,11.77,14.39,10.89,13.36
12/03/2012,13.46,14.0,11.99,12.62
12/04/2012,11.22,12.05,11.03,11.9
12/05/2012,11.52,11.68,10.2,10.45
12/06/2012,10.58,11.2,10.02,10.26
12/07/2012,10.3,13.61,9.73,12.98
12/08/2012,12.78,13.95,12.13,13.21
12/09/2012,14.0,14.46,10.39,11.24
12/10/2012,10.24,10.55,8.63,9.01
12/11/2012,8.62,17.05,7.95,15.33
12/12/2012,16.08,16.36,11.35,11.7
12/13/2012,10.06,12.69,9.03,11.75
12/14/2012,11.67,15.93,11.29,15.69
12/15/2012,17.24,17.93,15.29,16.46
12/16/2012,15.92,16.74,9.62,10.13
12/17/2012,9.41,12.68,9.07,12.53
12/18/2012,12.18,16.55,11.96,16.14
12/19/2012,15.13,15.38,11.46,11.91
12/20/2012,12.1,14.77,11.28,13.38
12/21/2012,12.89,13.22,11.73,12.21
12/22/2012,11.71,14.85,11.08,14.47
12/23/2012,14.34,14.64,13.29,13.68
12/24/2012,13.57,14.85,13.32,14.28
12/25/2012,14.26,16.56,13.96,16.16
12/26/2012,15.05,15.52,13.89,14.16
12/27/2012,14.86,15.89,13.29,13.8
12/28/2012,14.22,14.65,12.21,12.57
12/29/2012,11.96,12.6,11.32,12.08
12/30/2012,12.28,12.94,11.95,12.64
12/31/2012,12.29,12.91,11.17,11.48
01/01/2013,11.64,11.98,10.73,11.06
01/01/2014,725.27,734.83,719.26,725.27
01/02/2014,714.98,738.4,705.66,732.44
01/03/2014,722.2,749.04,666.91,687.8
01/04/2014,687.12,749.47,679.41,735.79
01/05/2014,730.01,755.59,702.59,743.18
01/06/2014,753.84,770.08,717.86,728.24
01/07/2014,725.13,761.63,718.29,744.81
01/08/2014,742.1,751.87,711.39,715.87
01/09/2014,709.27,714.3,660.85,666.31
01/10/2014,676.96,737.0,665.32,723.36
01/11/2014,711.59,729.94,682.32,695.08
01/12/2014,704.35,717.58,679.9,705.07
01/13/2014,712.99,733.83,703.85,724.16
01/14/2014,732.91,749.96,698.08,708.8
01/15/2014,699.84,734.09,693.67,724.88
01/16/2014,727.23,734.58,710.35,724.68
01/17/2014,721.52,728.91,671.24,686.01
01/18/2014,697.39,773.78,672.59,756.17
01/19/2014,744.07,758.1,685.31,697.71
01/20/2014,688.17,706.98,648.99,665.73
01/21/2014,658.29,713.58,654.19,705.56
01/22/2014,710.45,740.93,686.02,721.57
01/23/2014,721.48,740.95,655.36,668.45
01/24/2014,655.46,780.24,635.86,757.77
01/25/2014,762.73,783.58,671.15,687.4
01/26/2014,693.14,758.08,673.81,747.72
01/27/2014,756.13,771.66,713.21,726.82
01/28/2014,738.18,753.59,703.41,723.33
01/29/2014,724.33,752.57,690.48,704.1
01/30/2014,713.06,734.19,697.37,721.24
01/31/2014,707.94,740.18,696.14,721.38
02/01/2014,724.8,737.98,686.94,710.04
02/02/2014,705.27,735.19,694.52,726.06
02/03/2014,729.74,752.47,675.44,691.41
02/04/2014,694.85,727.5,680.05,716.18
02/05/2014,720.08,748.59,710.34,731.27
02/06/2014,732.44,742.27,660.71,672.06
02/07/2014,675.82,698.19,639.45,663.87
02/08/2014,663.05,703.39,644.04,685.23
02/09/2014,685.65,750.52,677.01,734.07
02/10/2014,741.34,770.74,660.14,688.6
02/11/2014,685.01,722.52,675.8,718.8
02/12/2014,709.53,719.99,657.13,666.11
02/13/2014,672.65,713.4,662.67,700.3
02/14/2014,702.42,712.2,679.34,686.23
02/15/2014,699.17,706.78,664.34,671.16
02/16/2014,672.38,681.66,665.44,675.31
02/17/2014,684.15,704.19,631.96,644.91
02/18/2014,644.39,692.38,637.83,680.06
02/19/2014,681.89,690.45,667.18,670.94
02/20/2014,670.07,695.63,663.25,691.22
02/21/2014,699.5,720.64,644.02,663.43
02/22/2014,656.03,718.36,647.38,710.53
02/23/2014,713.07,726.11,678.01,691.93
02/24/2014,697.67,711.58,655.21,665.18
02/25/2014,654.05,701.49,626.54,672.32
02/26/2014,672.05,716.0,662.32,708.27
02/27/2014,710.21,732.95,678.19,711.19
02/28/2014,718.22,731.55,665.7,680.15
03/01/2014,688.59,700.25,678.94,688.58
03/02/2014,702.32,720.18,673.11,693.77
03/03/2014,691.69,702.01,673.5,677.73
03/04/2014,680.65,701.36,665.93,688.17
03/05/2014,699.09,717.5,647.47,674.88
03/06/2014,684.01,707.17,629.72,648.68
03/07/2014,637.24,697.98,622.96,676.6
03/08/2014,687.53,707.86,647.13,665.55
03/09/2014,658.76,716.52,641.33,704.39
03/10/2014,711.92,715.4,701.09,707.99
03/11/2014,699.96,708.48,685.21,691.46
03/12/2014,683.46,696.35,615.02,638.9
03/13/2014,630.65,685.08,614.67,661.36
03/14/2014,670.79,681.84,635.59,661.58
03/15/2014,658.69,705.11,629.99,684.6
03/16/2014,683.32,699.38,632.94,655.1
03/17/2014,646.56,719.17,642.34,708.71
03/18/2014,711.62,733.14,652.88,664.47
03/19/2014,675.07,683.77,650.36,660.05
03/20/2014,659.58,675.44,630.43,647.67
03/21/2014,655.17,674.83,621.72,635.53
03/22/2014,639.09,683.92,622.06,656.77
03/23/2014,659.76,676.31,650.86,667.36
03/24/2014,671.89,680.14,636.56,643.38
03/25/2014,651.55,710.2,638.34,698.2
03/26/2014,684.71,713.25,629.17,649.85
03/27/2014,637.85,651.71,601.02,613.39
03/28/2014,621.62,642.82,603.82,636.43
03/29/2014,636.67,659.84,620.7,639.71
03/30/2014,628.36,640.97,619.93,634.66
03/31/2014,638.81,652.16,598.54,615.76
04/01/2014,611.46,647.59,606.59,640.47
04/02/2014,640.96,655.51,631.8,645.5
04/03/2014,644.6,653.54,620.08,626.23
04/04/2014,618.99,627.28,612.1,620.1
04/05/2014,631.3,641.78,586.6,604.56
04/06/2014,607.64,665.48,595.0,651.18
04/07/2014,640.73,644.42,613.45,621.13
04/08/2014,615.93,665.49,605.53,650.76
04/09/2014,645.05,662.37,581.45,603.58
04/10/2014,607.72,643.31,597.16,622.28
04/11/2014,629.33,652.96,623.44,646.83
04/12/2014,637.81,647.99,620.66,631.52
04/13/2014,643.26,687.58,638.56,682.5
04/14/2014,680.39,699.52,642.56,652.68
04/15/2014,650.79,663.87,619.32,638.16
04/16/2014,629.96,645.18,610.66,620.66
04/17/2014,619.69,688.53,611.02,669.24
04/18/2014,675.8,697.18,605.74,632.14
04/19/2014,641.21,659.61,598.91,618.54
04/20/2014,609.83,650.12,588.7,631.66
04/21/2014,620.3,697.44,606.77,684.74
04/22/2014,676.83,684.9,613.32,617.31
04/23/2014,614.77,620.55,592.31,602.78
04/24/2014,608.65,689.85,587.89,674.73
04/25/2014,668.11,686.1,567.19,581.23
04/26/2014,570.92,611.26,566.2,604.95
04/27/2014,593.45,631.87,574.55,618.95
04/28/2014,612.71,662.64,586.51,640.33
04/29/2014,648.05,651.55,618.33,627.04
04/30/2014,634.48,677.0,615.39,664.82
05/01/2014,676.76,685.2,613.95,617.91
05/02/2014,626.11,644.92,613.68,628.28
05/03/2014,629.02,669.23,605.12,651.81
05/04/2014,658.78,672.76,609.61,628.8
05/05/2014,621.82,649.23,613.75,640.95
05/06/2014,636.63,686.73,616.61,670.13
05/07/2014,670.03,677.75,615.41,620.4
05/08/2014,625.38,660.27,610.87,646.94
05/09/2014,652.75,656.92,626.65,631.97
05/10/2014,643.48,650.89,604.64,612.14
05/11/2014,600.53,615.22,590.77,606.43
05/12/2014,602.79,623.95,571.79,583.07
05/13/2014,576.55,628.03,550.29,611.22
05/14/2014,599.8,617.19,575.87,597.75
05/15/2014,608.53,617.87,601.84,611.48
05/16/2014,618.47,651.01,602.77,632.06
05/17/2014,631.72,647.53,611.67,622.03
05/18/2014,612.84,628.33,593.04,605.74
05/19/2014,609.76,634.23,604.57,622.46
05/20/2014,612.34,665.59,590.36,642.31
05/21/2014,643.33,648.66,608.0,613.0
05/22/2014,624.24,627.65,616.73,621.24
05/23/2014,611.01,626.1,586.26,606.34
05/24/2014,598.26,619.36,579.53,587.4
05/25/2014,582.51,590.28,567.13,574.45
05/26/2014,570.15,607.41,553.57,592.18
05/27/2014,601.41,623.63,587.18,615.63
05/28/2014,613.98,635.83,581.0,600.83
05/29/2014,605.28,645.28,580.72,626.44
05/30/2014,628.88,632.77,599.33,604.96
05/31/2014,617.02,637.34,552.73,575.13
06/01/2014,575.12,605.57,562.99,593.2
06/02/2014,597.85,614.07,556.09,578.78
06/03/2014,582.29,589.43,557.02,560.85
06/04/2014,569.71,621.79,553.16,612.65
06/05/2014,603.22,624.82,538.54,557.63
06/06/2014,557.17,594.73,545.77,589.86
06/07/2014,601.28,619.95,580.62,597.74
06/08/2014,597.13,626.41,582.73,609.51
06/09/2014,612.05,629.63,563.93,580.8
06/10/2014,578.45,587.97,572.55,582.16
06/11/2014,570.66,603.55,552.34,580.75
06/12/2014,592.15,595.75,571.74,577.27
06/13/2014,580.12,584.68,562.46,570.85
06/14/2014,572.57,575.62,548.13,551.81
06/15/2014,545.9,610.57,537.84,603.62
06/16/2014,612.33,617.58,561.14,568.27
06/17/2014,575.74,624.3,569.18,614.44
06/18/2014,604.11,609.95,565.15,576.23
06/19/2014,587.23,596.91,565.6,585.84
06/20/2014,574.54,597.35,555.28,583.16
06/21/2014,585.97,605.17,534.7,551.62
06/22/2014,542.81,612.69,526.12,597.86
06/23/2014,607.71,612.78,563.77,572.75
06/24/2014,573.35,589.55,519.84,536.58
06/25/2014,542.77,605.81,533.05,593.74
06/26/2014,603.2,606.93,569.08,578.03
06/27/2014,583.22,586.68,550.24,553.8
06/28/2014,560.76,579.93,556.9,573.59
06/29/2014,583.46,598.13,556.24,570.96
06/30/2014,578.26,588.86,561.84,572.72
07/01/2014,566.24,577.04,547.72,559.84
07/02/2014,557.93,570.08,523.34,533.16
07/03/2014,527.47,576.29,518.47,569.08
07/04/2014,573.31,575.91,547.05,552.17
07/05/2014,547.71,565.39,523.37,552.04
07/06/2014,554.95,572.8,548.19,564.56
07/07/2014,558.35,588.32,543.46,570.64
07/08/2014,571.46,582.3,553.11,572.05
07/09/2014,572.35,583.12,553.17,566.71
07/10/2014,568.59,580.04,543.81,557.19
07/11/2014,562.81,578.98,547.94,554.71
07/12/2014,553.73,565.51,537.85,556.51
07/13/2014,566.31,578.24,509.03,516.69
07/14/2014,517.13,560.94,508.54,553.78
07/15/2014,561.36,577.56,543.57,565.13
07/16/2014,572.52,579.96,494.84,504.97
07/17/2014,505.48,521.86,498.86,517.56
07/18/2014,524.79,534.35,500.97,510.26
07/19/2014,517.59,554.69,500.44,535.8
07/20/2014,530.49,540.8,516.27,522.6
07/21/2014,516.55,526.68,498.88,518.32
07/22/2014,513.9,540.15,501.71,531.32
07/23/2014,527.95,559.08,520.43,553.93
07/24/2014,554.89,559.56,491.09,496.7
07/25/2014,490.13,517.79,484.91,509.79
07/26/2014,515.1,531.59,495.41,515.39
07/27/2014,511.47,523.88,502.44,510.13
07/28/2014,501.51,559.07,498.94,556.61
07/29/2014,565.0,569.77,521.29,525.66
07/30/2014,533.63,541.53,526.86,536.33
07/31/2014,528.4,536.68,508.28,514.91
08/01/2014,506.93,530.15,497.53,517.21
08/02/2014,517.67,536.16,506.47,515.03
08/03/2014,513.68,524.34,506.98,519.28
08/04/2014,526.65,535.08,503.23,511.27
08/05/2014,501.88,544.92,497.67,542.03
08/06/2014,539.68,555.47,518.49,528.7
08/07/2014,534.25,542.83,521.0,531.34
08/08/2014,536.09,557.55,496.48,516.54
08/09/2014,517.87,535.15,487.79,495.46
08/10/2014,501.31,523.44,493.76,515.11
08/11/2014,521.51,531.2,493.25,504.59
08/12/2014,514.53,526.21,479.46,486.16
08/13/2014,487.27,504.19,475.02,495.56
08/14/2014,505.03,511.33,464.92,471.56
08/15/2014,468.69,498.06,453.32,480.39
08/16/2014,484.17,499.48,464.98,480.85
08/17/2014,477.58,521.88,456.07,507.51
08/18/2014,510.33,518.12,476.9,484.99
08/19/2014,489.84,516.01,485.14,506.87
08/20/2014,498.19,530.31,488.19,515.98
08/21/2014,523.87,535.14,487.01,501.42
08/22/2014,502.53,516.07,475.41,495.55
08/23/2014,499.22,516.89,494.67,506.2
08/24/2014,503.06,521.45,478.56,494.22
08/25/2014,487.53,502.24,482.07,494.32
08/26/2014,486.26,490.76,464.6,477.8
08/27/2014,479.54,505.72,474.54,502.04
08/28/2014,495.9,511.39,475.85,493.77
08/29/2014,494.36,503.26,486.9,495.33
08/30/2014,499.03,514.41,484.47,501.02
08/31/2014,504.95,514.72,477.04,484.59
09/01/2014,484.48,490.56,453.82,466.5
09/02/2014,461.9,476.14,448.82,465.45
09/03/2014,459.72,488.64,453.18,480.96
09/04/2014,479.35,483.88,462.27,468.22
09/05/2014,469.81,476.8,454.47,459.44
09/06/2014,464.78,483.53,455.41,474.15
09/07/2014,481.27,490.4,436.18,440.95
09/08/2014,444.21,476.33,426.46,465.23
09/09/2014,468.89,482.34,460.91,466.89
09/10/2014,469.64,497.74,460.09,488.48
09/11/2014,490.65,496.23,459.78,463.02
09/12/2014,458.5,468.42,453.17,465.38
09/13/2014,457.24,463.39,440.64,445.36
09/14/2014,443.89,459.0,437.33,455.42
09/15/2014,456.89,471.42,453.59,466.25
09/16/2014,457.6,468.33,446.09,459.02
09/17/2014,460.67,464.3,434.37,443.0
09/18/2014,441.68,468.56,424.23,458.29
09/19/2014,465.29,482.39,447.92,459.39
09/20/2014,466.95,482.26,438.29,455.58
09/21/2014,450.84,463.7,436.85,448.31
09/22/2014,441.75,455.48,437.97,451.89
09/23/2014,447.54,459.73,439.98,455.06
09/24/2014,447.97,461.69,439.96,456.87
09/25/2014,456.43,460.32,406.18,412.04
09/26/2014,418.0,435.27,407.83,423.34
09/27/2014,429.46,453.26,425.4,450.1
09/28/2014,446.51,450.01,406.33,411.54
09/29/2014,416.39,441.16,403.1,425.44
09/30/2014,424.59,434.25,418.73,427.24
10/01/2014,428.91,458.98,423.08,453.52
10/02/2014,454.76,459.03,452.53,456.67
10/03/2014,455.63,466.48,448.53,461.56
10/04/2014,466.39,472.32,419.48,426.02
10/05/2014,421.93,439.84,414.38,426.65
10/06/2014,429.24,453.69,423.83,449.1
10/07/2014,449.87,455.92,428.03,437.39
10/08/2014,429.65,440.13,407.24,425.87
10/09/2014,423.21,441.67,415.72,434.09
10/10/2014,434.4,440.42,411.25,425.7
10/11/2014,419.8,445.66,402.35,427.4
10/12/2014,431.05,458.96,423.0,448.01
10/13/2014,448.69,452.3,405.46,411.0
10/14/2014,417.69,427.05,410.35,417.27
10/15/2014,420.5,426.69,414.45,421.69
10/16/2014,423.51,436.43,393.77,409.25
10/17/2014,404.21,427.67,392.73,418.99
10/18/2014,420.19,438.74,415.73,433.56
10/19/2014,441.78,458.12,375.62,389.87
10/20/2014,395.81,413.39,377.97,403.92
10/21/2014,398.17,407.86,384.94,394.16
10/22/2014,395.23,399.99,378.61,381.92
10/23/2014,383.0,418.14,376.2,404.28
10/24/2014,398.2,406.47,383.2,389.73
10/25/2014,393.46,404.91,374.29,383.63
10/26/2014,383.11,400.29,372.74,394.05
10/27/2014,399.59,405.57,377.22,382.23
10/28/2014,381.05,404.08,375.7,399.77
10/29/2014,391.87,403.27,383.26,393.12
10/30/2014,398.21,408.62,387.77,392.66
10/31/2014,399.62,406.94,384.53,393.73
11/01/2014,393.39,421.15,385.83,417.72
11/02/2014,422.45,435.92,379.3,386.55
11/03/2014,390.47,413.03,371.98,399.15
11/04/2014,400.75,406.13,387.03,391.64
11/05/2014,392.27,399.52,387.2,394.76
11/06/2014,392.23,394.65,382.94,385.17
11/07/2014,390.36,399.35,384.32,390.14
11/08/2014,395.59,400.73,370.88,377.61
11/09/2014,373.3,403.28,363.69,391.55
11/10/2014,387.9,393.69,380.38,385.53
11/11/2014,387.32,391.56,378.28,381.09
11/12/2014,388.53,402.71,373.22,380.37
11/13/2014,386.39,392.56,367.3,378.08
11/14/2014,372.97,407.75,361.64,392.89
11/15/2014,400.07,413.36,382.4,404.2
11/16/2014,404.03,420.19,350.44,356.97
11/17/2014,360.83,381.04,356.35,377.95
11/18/2014,384.23,398.49,343.65,352.8
11/19/2014,346.18,378.87,340.74,364.0
11/20/2014,364.28,379.06,358.49,374.9
11/21/2014,377.06,380.12,343.43,350.03
